@relation 'Alzh_test-weka.filters.unsupervised.attribute.Remove-R1-5,13-18-weka.filters.unsupervised.attribute.Remove-R1-2'

@attribute Data_Value_Unit numeric
@attribute DataValueTypeID numeric
@attribute Data_Value_Type numeric
@attribute Data_Value numeric
@attribute Low_Confidence_Limit numeric
@attribute Class {'Overall Health','Cognitive Decline','Screenings and Vaccines',Caregiving,'Smoking and Alcohol Use','Mental Health','Nutrition/Physical Activity/Obesity'}

@data
1,1,1,-0.264658,-0.447356,'Cognitive Decline'
1,1,1,-0.511788,-0.422085,'Nutrition/Physical Activity/Obesity'
1,1,1,-1.336176,-1.199733,'Smoking and Alcohol Use'
1,1,1,-0.264658,-0.447356,'Cognitive Decline'
1,1,1,-0.538525,-0.852569,'Screenings and Vaccines'
1,1,1,1.297409,1.364653,'Screenings and Vaccines'
1,1,1,-1.113369,-1.000692,'Overall Health'
1,1,1,-0.155296,-0.088808,'Nutrition/Physical Activity/Obesity'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,0.882987,0.323161,'Nutrition/Physical Activity/Obesity'
1,1,1,1.63162,1.647013,'Screenings and Vaccines'
1,1,1,-0.264658,-0.447356,'Cognitive Decline'
1,1,1,-0.2667,-0.301735,'Overall Health'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,-0.565262,-0.449858,'Nutrition/Physical Activity/Obesity'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,1.435549,1.410942,Caregiving
1,1,1,1.609339,1.475746,'Screenings and Vaccines'
1,1,1,0.196739,-0.264704,'Cognitive Decline'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,0.905267,0.841593,'Screenings and Vaccines'
1,1,1,0.308143,0.16578,'Cognitive Decline'
1,1,1,-0.15084,-0.172127,Caregiving
1,1,1,1.395444,1.327622,Caregiving
1,1,1,-0.841544,-0.68593,'Screenings and Vaccines'
1,1,1,-0.2044,-0.28392,Caregiving
1,1,1,0.611161,0.665696,'Screenings and Vaccines'
1,1,1,-0.707859,-0.672043,'Smoking and Alcohol Use'
1,1,1,-1.122281,-1.125671,'Mental Health'
1,1,1,-0.387016,-0.792394,'Overall Health'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-1.131193,-1.195104,'Smoking and Alcohol Use'
1,1,1,-1.095544,-1.121042,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.627648,-0.718332,'Smoking and Alcohol Use'
1,1,1,-0.2044,-0.28392,Caregiving
1,1,1,-1.050983,-0.954404,'Smoking and Alcohol Use'
1,1,1,-1.022543,-0.968484,'Mental Health'
1,1,1,-1.068807,-0.977548,'Nutrition/Physical Activity/Obesity'
2,2,2,-1.478773,-1.343227,'Overall Health'
1,1,1,1.506848,1.559065,Caregiving
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-1.117744,-1.0579,'Smoking and Alcohol Use'
2,2,2,0.075433,0.107494,'Overall Health'
1,1,1,-0.378104,-0.334137,'Nutrition/Physical Activity/Obesity'
1,1,1,1.440005,0.378707,Caregiving
1,1,1,-0.0127,-0.061034,'Overall Health'
1,1,1,2.014849,2.14693,'Overall Health'
1,1,1,-0.832631,-0.732218,'Mental Health'
1,1,1,-1.037614,-0.8896,'Mental Health'
1,1,1,0.882987,0.971201,'Screenings and Vaccines'
1,1,1,0.058599,0.170408,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.043893,0.017656,'Nutrition/Physical Activity/Obesity'
1,1,1,0.477477,0.12412,'Screenings and Vaccines'
1,1,1,2.647622,2.901433,'Screenings and Vaccines'
1,1,1,-0.15084,-0.093436,'Nutrition/Physical Activity/Obesity'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-1.117744,-1.0579,'Smoking and Alcohol Use'
1,1,1,-0.264658,-0.447356,'Cognitive Decline'
1,1,1,0.303687,-0.32025,'Cognitive Decline'
1,1,1,1.466742,1.082293,'Overall Health'
1,1,1,1.774217,1.924745,'Screenings and Vaccines'
1,1,1,-1.073263,-1.00995,'Cognitive Decline'
2,2,2,-1.380738,-1.246021,'Overall Health'
1,1,1,-0.061717,-0.935888,Caregiving
1,1,1,-0.78807,-0.713703,'Smoking and Alcohol Use'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,-0.257788,-0.32025,'Overall Health'
1,1,1,2.161902,2.244136,'Screenings and Vaccines'
1,1,1,0.321512,0.420367,'Screenings and Vaccines'
1,1,1,1.743024,1.994178,'Overall Health'
1,1,1,-0.970772,-1.084012,'Cognitive Decline'
2,2,2,-1.483229,-1.389516,'Overall Health'
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
2,2,2,0.075433,0.107494,'Overall Health'
1,1,1,-0.917298,-0.84794,'Nutrition/Physical Activity/Obesity'
1,1,1,1.489023,1.332251,'Screenings and Vaccines'
2,2,2,0.075433,0.107494,'Overall Health'
1,1,1,1.239479,1.387798,'Screenings and Vaccines'
1,1,1,-0.190946,-0.107323,'Overall Health'
1,1,1,-0.213226,-0.130467,'Nutrition/Physical Activity/Obesity'
1,1,1,-1.117744,-1.0579,'Smoking and Alcohol Use'
1,1,1,1.582602,1.568323,Caregiving
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-0.302349,-0.32025,'Nutrition/Physical Activity/Obesity'
1,1,1,-1.371825,-1.338599,'Cognitive Decline'
2,2,2,0.075433,0.107494,'Overall Health'
1,1,1,0.642354,0.151893,'Overall Health'
1,1,1,-0.623192,-0.621126,'Screenings and Vaccines'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,2.500569,2.730166,'Overall Health'
2,2,2,-1.558984,-1.458949,'Overall Health'
1,1,1,1.671725,1.09618,'Screenings and Vaccines'
1,1,1,-0.079542,0.013027,'Overall Health'
1,1,1,2.402534,2.628331,'Screenings and Vaccines'
1,1,1,-0.12856,-0.019375,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.264658,-0.447356,'Cognitive Decline'
1,1,1,0.686916,0.711985,'Screenings and Vaccines'
1,1,1,1.68955,1.892343,'Overall Health'
1,1,1,-0.596455,-0.551693,'Nutrition/Physical Activity/Obesity'
1,1,1,-1.022543,-0.968484,'Mental Health'
1,1,1,-0.280069,-0.459116,'Cognitive Decline'
1,1,1,0.410635,0.619407,'Overall Health'
1,1,1,-0.066173,0.031543,'Nutrition/Physical Activity/Obesity'
1,1,1,2.144077,2.336713,'Overall Health'
2,2,2,-1.304983,-1.232135,'Overall Health'
1,1,1,1.159268,0.869366,'Screenings and Vaccines'
1,1,1,-0.507332,-0.398941,'Nutrition/Physical Activity/Obesity'
1,1,1,1.533585,1.748848,'Screenings and Vaccines'
1,1,1,-1.117744,-1.0579,'Smoking and Alcohol Use'
1,1,1,0.165546,0.207439,'Nutrition/Physical Activity/Obesity'
1,1,1,0.075433,0.107494,'Overall Health'
2,2,2,-1.456492,-1.33397,'Overall Health'
1,1,1,0.085336,-0.070292,'Overall Health'
1,1,1,0.428459,0.485171,'Overall Health'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-1.269334,-1.208991,'Cognitive Decline'
1,1,1,-1.077719,-0.954404,'Smoking and Alcohol Use'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-1.037614,-1.042352,'Cognitive Decline'
1,1,1,0.949829,0.841593,'Overall Health'
1,1,1,2.29113,2.480208,'Overall Health'
1,1,1,-0.436034,-0.36191,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.400385,-0.445229,'Screenings and Vaccines'
2,2,2,-1.429755,-1.329341,'Overall Health'
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.841544,-0.769249,'Overall Health'
1,1,1,0.10316,0.100976,'Overall Health'
1,1,1,-0.124103,-0.195271,'Nutrition/Physical Activity/Obesity'
1,1,1,0.713653,0.114862,'Screenings and Vaccines'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-0.280069,-0.278591,'Overall Health'
2,2,2,0.075433,0.107494,'Overall Health'
1,1,1,-1.291615,-1.232135,'Cognitive Decline'
1,1,1,-1.095544,-1.000692,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.264658,-0.447356,'Cognitive Decline'
1,1,1,-1.006421,-1.023836,Caregiving
1,1,1,-0.400385,-0.297106,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.052805,0.068574,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.881649,-0.829424,Caregiving
1,1,1,-1.117744,-1.0579,'Smoking and Alcohol Use'
1,1,1,2.126252,2.295053,'Overall Health'
1,1,1,1.230566,1.248932,'Screenings and Vaccines'
1,1,1,1.591514,1.78125,'Overall Health'
2,2,2,0.075433,0.107494,'Overall Health'
1,1,1,1.288496,1.119324,'Overall Health'
1,1,1,-1.117744,-1.0579,'Smoking and Alcohol Use'
1,1,1,0.544319,0.577748,'Overall Health'
1,1,1,-1.117744,-1.0579,'Smoking and Alcohol Use'
1,1,1,-0.587543,-0.797022,'Nutrition/Physical Activity/Obesity'
1,1,1,1.600427,1.522034,Caregiving
1,1,1,0.865162,0.77216,'Screenings and Vaccines'
1,1,1,-0.2044,-0.28392,Caregiving
1,1,1,-0.837087,-0.746105,Caregiving
1,1,1,-0.2044,-0.28392,Caregiving
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-1.04207,-1.033094,Caregiving
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,1.453374,1.614611,Caregiving
1,1,1,-0.09291,-0.028632,'Nutrition/Physical Activity/Obesity'
1,1,1,2.58078,2.859774,'Screenings and Vaccines'
1,1,1,-0.98414,-0.986806,Caregiving
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,-0.511788,-0.64427,Caregiving
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-1.059895,-1.121042,Caregiving
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
1,1,1,1.934638,2.123786,'Overall Health'
1,1,1,-0.271156,-0.121209,'Overall Health'
1,1,1,0.281406,0.170408,'Screenings and Vaccines'
1,1,1,1.368707,1.508148,'Screenings and Vaccines'
1,1,1,-0.583087,-0.491518,'Screenings and Vaccines'
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
1,1,1,0.049687,0.031543,'Overall Health'
1,1,1,0.27695,0.420367,'Overall Health'
1,1,1,0.432915,0.443511,'Overall Health'
1,1,1,-0.395929,-0.551693,Caregiving
2,2,2,-1.434212,-1.310825,'Overall Health'
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
2,2,2,0.075433,0.107494,'Overall Health'
1,1,1,-0.101823,-0.338766,'Cognitive Decline'
1,1,1,-0.55635,-0.528549,'Screenings and Vaccines'
1,1,1,2.371341,2.220992,'Overall Health'
1,1,1,-1.086632,-0.972919,'Smoking and Alcohol Use'
1,1,1,0.79832,0.897139,'Overall Health'
1,1,1,-0.057261,-0.139725,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.039437,0.087089,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.2044,-0.28392,Caregiving
1,1,1,-1.483229,-1.380258,'Smoking and Alcohol Use'
1,1,1,0.063055,-0.028632,'Screenings and Vaccines'
1,1,1,-1.184667,-1.125671,'Smoking and Alcohol Use'
1,1,1,-0.32463,-0.32025,'Overall Health'
1,1,1,-0.458315,-0.704445,'Overall Health'
2,2,2,-1.474317,-1.343227,'Overall Health'
1,1,1,-1.117744,-1.0579,'Smoking and Alcohol Use'
1,1,1,0.709197,0.799933,'Overall Health'
1,1,1,0.178915,0.262986,'Nutrition/Physical Activity/Obesity'
2,2,2,-1.438668,-1.366372,'Overall Health'
1,1,1,0.851794,0.957314,'Screenings and Vaccines'
1,1,1,-0.026068,-0.088808,'Overall Health'
1,1,1,-0.632104,-0.616497,'Overall Health'
1,1,1,1.096882,0.864737,'Screenings and Vaccines'
1,1,1,0.370529,0.522201,'Overall Health'
1,1,1,1.301865,1.21653,'Screenings and Vaccines'
1,1,1,-0.124103,-0.093436,'Overall Health'
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,-0.115191,0.00377,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.20877,-0.297106,'Mental Health'
1,1,1,1.083513,1.160984,'Screenings and Vaccines'
1,1,1,-0.779157,-0.908115,'Screenings and Vaccines'
2,2,2,0.075433,0.107494,'Overall Health'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-0.55635,-0.477631,'Overall Health'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,-1.073263,-0.972919,'Mental Health'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,0.08088,0.170408,'Nutrition/Physical Activity/Obesity'
1,1,1,-1.022543,-0.968484,'Mental Health'
1,1,1,-1.022543,-0.968484,'Mental Health'
1,1,1,-0.98414,-0.96829,Caregiving
1,1,1,-0.097366,-0.070292,'Overall Health'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-0.264658,-0.447356,'Cognitive Decline'
1,1,1,2.202007,2.443177,'Overall Health'
1,1,1,-1.117744,-1.0579,'Smoking and Alcohol Use'
1,1,1,-0.2044,-0.28392,Caregiving
1,1,1,0.455196,0.614779,'Screenings and Vaccines'
1,1,1,0.932004,0.721242,'Screenings and Vaccines'
1,1,1,1.159268,1.285963,'Screenings and Vaccines'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-0.49842,-0.528549,Caregiving
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,1.252847,0.975829,'Screenings and Vaccines'
2,2,2,-1.425299,-1.389516,'Overall Health'
1,1,1,-1.046526,-1.005321,'Overall Health'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-0.44049,-0.778507,'Screenings and Vaccines'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-0.264658,-0.447356,'Cognitive Decline'
2,2,2,-1.483229,-1.343227,'Overall Health'
1,1,1,-1.198036,-1.111785,'Smoking and Alcohol Use'
2,2,2,0.075433,0.107494,'Overall Health'
1,1,1,0.99439,1.068406,'Screenings and Vaccines'
1,1,1,-0.805894,-1.037723,'Cognitive Decline'
1,1,1,1.101338,1.276705,'Screenings and Vaccines'
1,1,1,-0.881649,-0.922002,Caregiving
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-1.349545,-1.259908,'Mental Health'
1,1,1,-1.443124,-1.357114,'Smoking and Alcohol Use'
1,1,1,-1.260422,-1.17196,'Smoking and Alcohol Use'
1,1,1,1.199373,1.086922,'Screenings and Vaccines'
1,1,1,-1.144562,-1.167331,Caregiving
1,1,1,-0.222139,-0.52392,'Overall Health'
1,1,1,1.413268,1.147097,Caregiving
1,1,1,-1.15793,-1.056238,'Smoking and Alcohol Use'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,-1.022543,-0.968484,'Mental Health'
2,2,2,-1.403018,-1.301568,'Overall Health'
1,1,1,1.288496,1.397055,'Overall Health'
1,1,1,-1.242597,-1.102527,'Smoking and Alcohol Use'
1,1,1,-0.12856,0.022285,'Nutrition/Physical Activity/Obesity'
1,1,1,-1.117744,-1.0579,'Smoking and Alcohol Use'
1,1,1,-0.043893,-0.005488,'Nutrition/Physical Activity/Obesity'
2,2,2,-1.44758,-1.366372,'Overall Health'
2,2,2,-1.358457,-1.227506,'Overall Health'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,-0.329086,-0.496147,'Overall Health'
1,1,1,-1.211404,-1.167331,'Mental Health'
1,1,1,-0.694491,-0.579466,'Mental Health'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,0.27695,0.360192,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
1,1,1,1.930182,2.086755,'Overall Health'
2,2,2,0.075433,0.107494,'Overall Health'
1,1,1,-0.244419,-0.223044,'Overall Health'
1,1,1,-0.890561,-0.820167,'Overall Health'
1,1,1,-0.854912,-0.80628,Caregiving
1,1,1,-0.846,-0.792394,'Mental Health'
1,1,1,-1.108913,-1.033094,'Cognitive Decline'
1,1,1,-0.387016,-0.547064,'Cognitive Decline'
1,1,1,2.665447,2.892176,'Screenings and Vaccines'
1,1,1,0.410635,0.332418,'Screenings and Vaccines'
1,1,1,2.678815,2.929207,'Screenings and Vaccines'
1,1,1,-1.028702,-0.949775,'Smoking and Alcohol Use'
1,1,1,2.219832,2.438548,'Overall Health'
2,2,2,0.075433,0.107494,'Overall Health'
1,1,1,1.502391,1.54055,'Overall Health'
1,1,1,1.243935,1.346138,'Screenings and Vaccines'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,0.183371,0.253728,'Nutrition/Physical Activity/Obesity'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-0.921754,-0.801651,'Mental Health'
1,1,1,-0.404841,-0.375797,'Nutrition/Physical Activity/Obesity'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,-1.260422,-1.195104,'Smoking and Alcohol Use'
1,1,1,0.152178,-0.014746,'Overall Health'
1,1,1,-0.765789,-0.829424,'Mental Health'
1,1,1,2.063866,2.26728,'Overall Health'
1,1,1,0.054143,0.24447,'Nutrition/Physical Activity/Obesity'
1,1,1,1.729655,1.582209,Caregiving
1,1,1,-0.2044,-0.28392,Caregiving
1,1,1,-1.022543,-0.968484,'Mental Health'
1,1,1,2.037129,2.239507,'Overall Health'
1,1,1,1.555865,1.684044,Caregiving
1,1,1,1.912357,2.096013,'Overall Health'
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.164209,-0.047148,'Cognitive Decline'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-0.841544,-0.8896,Caregiving
1,1,1,-1.27379,-1.190475,'Mental Health'
1,1,1,0.299231,0.369449,'Cognitive Decline'
1,1,1,-0.886105,-0.829424,'Smoking and Alcohol Use'
1,1,1,-1.291615,-1.232135,'Cognitive Decline'
1,1,1,1.475655,1.656271,'Overall Health'
1,1,1,-0.306806,-0.181385,'Overall Health'
1,1,1,-0.226595,-0.195271,'Nutrition/Physical Activity/Obesity'
1,1,1,1.578146,0.781417,'Overall Health'
1,1,1,-1.001965,-0.884971,'Mental Health'
1,1,1,-0.92621,-0.959032,Caregiving
1,1,1,1.114706,1.188757,'Screenings and Vaccines'
1,1,1,-0.547438,-0.528549,'Overall Health'
2,2,2,-1.44758,-1.315454,'Overall Health'
1,1,1,1.083513,0.961943,'Screenings and Vaccines'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,1.587058,1.633127,'Overall Health'
1,1,1,0.548775,0.147264,'Overall Health'
1,1,1,0.397266,0.133378,'Screenings and Vaccines'
1,1,1,0.343792,0.253728,'Cognitive Decline'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,-1.407475,-1.320083,'Smoking and Alcohol Use'
1,1,1,-0.315718,-0.186013,'Nutrition/Physical Activity/Obesity'
1,1,1,0.490845,0.415738,'Cognitive Decline'
1,1,1,1.551409,1.373911,'Screenings and Vaccines'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,1.297409,1.447973,'Screenings and Vaccines'
1,1,1,1.68955,1.776621,'Screenings and Vaccines'
1,1,1,2.184182,1.938631,'Overall Health'
1,1,1,-1.117744,-1.0579,'Smoking and Alcohol Use'
1,1,1,1.997024,2.077497,'Screenings and Vaccines'
1,1,1,-1.224772,-1.167331,'Cognitive Decline'
1,1,1,-1.117744,-1.0579,'Smoking and Alcohol Use'
1,1,1,0.517582,0.36482,'Overall Health'
1,1,1,-0.177577,-0.491518,'Screenings and Vaccines'
1,1,1,-0.07063,-0.093436,'Screenings and Vaccines'
1,1,1,-0.222139,-0.144354,'Nutrition/Physical Activity/Obesity'
1,1,1,1.05232,1.142468,'Screenings and Vaccines'
1,1,1,-0.264658,-0.447356,'Cognitive Decline'
1,1,1,-1.456492,-1.486722,Caregiving
2,2,2,-1.358457,-1.241393,'Overall Health'
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
2,2,2,-1.443124,-1.315454,'Overall Health'
1,1,1,-0.591999,-0.616497,Caregiving
2,2,2,-1.385194,-1.287681,'Overall Health'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,0.918636,0.878623,'Screenings and Vaccines'
1,1,1,-0.2044,-0.28392,Caregiving
1,1,1,-1.21586,-1.116414,'Mental Health'
1,1,1,2.375797,2.586671,'Overall Health'
1,1,1,1.600427,1.795137,'Screenings and Vaccines'
1,1,1,-0.395929,-0.607239,'Cognitive Decline'
1,1,1,-1.336176,-1.222877,'Mental Health'
1,1,1,-0.832631,-0.759992,'Overall Health'
1,1,1,-0.264658,-0.447356,'Cognitive Decline'
1,1,1,-0.159753,-0.227673,'Cognitive Decline'
1,1,1,0.290319,0.258357,'Overall Health'
1,1,1,-0.783614,-0.996063,'Cognitive Decline'
1,1,1,-1.117744,-1.0579,'Smoking and Alcohol Use'
1,1,1,0.651267,0.707356,'Overall Health'
1,1,1,-0.026068,-0.028632,'Overall Health'
1,1,1,-0.422665,-0.348023,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.217683,-0.570209,'Screenings and Vaccines'
1,1,1,0.958741,0.873995,'Overall Health'
1,1,1,-0.213226,-0.264704,'Screenings and Vaccines'
1,1,1,-0.337999,-0.246189,'Nutrition/Physical Activity/Obesity'
1,1,1,-1.095544,-1.014579,'Smoking and Alcohol Use'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,0.637898,-0.162869,'Cognitive Decline'
1,1,1,1.676181,1.832168,Caregiving
1,1,1,0.201196,-0.398941,Caregiving
1,1,1,2.531762,2.79497,'Screenings and Vaccines'
1,1,1,-0.618736,-0.510033,Caregiving
1,1,1,-0.520701,-0.574837,'Nutrition/Physical Activity/Obesity'
2,2,2,0.075433,0.107494,'Overall Health'
1,1,1,-1.01979,-0.963661,'Nutrition/Physical Activity/Obesity'
1,1,1,0.330424,0.147264,'Cognitive Decline'
1,1,1,1.907901,2.012693,'Overall Health'
1,1,1,-0.458315,-0.709074,'Screenings and Vaccines'
1,1,1,-1.117744,-1.0579,'Smoking and Alcohol Use'
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.917298,-0.959032,'Mental Health'
2,2,2,-1.487685,-1.375629,'Overall Health'
1,1,1,-1.202492,-1.107156,'Mental Health'
1,1,1,1.854427,1.957147,'Screenings and Vaccines'
1,1,1,-0.480595,-0.519291,Caregiving
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-0.404841,-0.36191,'Nutrition/Physical Activity/Obesity'
1,1,1,-1.340632,-1.227506,'Smoking and Alcohol Use'
1,1,1,-0.877193,-0.852569,'Mental Health'
1,1,1,-0.436034,-0.371168,'Overall Health'
1,1,1,1.694006,1.674787,'Screenings and Vaccines'
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.2044,-0.28392,Caregiving
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,1.248391,1.383169,'Screenings and Vaccines'
1,1,1,0.08088,-0.088808,'Cognitive Decline'
1,1,1,0.8206,0.401851,'Screenings and Vaccines'
1,1,1,-0.480595,-0.412827,'Overall Health'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.378104,-0.329508,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.2044,-0.28392,Caregiving
1,1,1,1.734111,1.21653,Caregiving
1,1,1,-0.342455,-0.213787,'Nutrition/Physical Activity/Obesity'
2,2,2,-1.474317,-1.338599,'Overall Health'
1,1,1,-0.264658,-0.447356,'Cognitive Decline'
1,1,1,0.075433,0.107494,'Overall Health'
2,2,2,-1.296071,-1.17196,'Overall Health'
1,1,1,-1.117744,-1.0579,'Smoking and Alcohol Use'
1,1,1,2.331235,2.540383,'Overall Health'
1,1,1,-0.373648,-0.648899,'Cognitive Decline'
1,1,1,1.480111,1.600725,'Overall Health'
1,1,1,-0.966316,-0.866455,Caregiving
1,1,1,-0.877193,-0.718332,'Smoking and Alcohol Use'
1,1,1,0.241301,0.281501,'Overall Health'
1,1,1,-0.155296,-0.36191,Caregiving
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.2044,-0.28392,Caregiving
1,1,1,-0.957403,-0.996063,'Overall Health'
1,1,1,-1.117744,-1.0579,'Smoking and Alcohol Use'
1,1,1,-1.15793,-1.023836,Caregiving
1,1,1,0.054143,0.138006,'Overall Health'
1,1,1,2.562955,2.836629,'Overall Health'
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,1.11025,1.21653,'Overall Health'
1,1,1,-1.077719,-0.954404,'Overall Health'
1,1,1,2.135165,1.739591,Caregiving
1,1,1,-0.2044,-0.28392,Caregiving
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-0.703403,-0.584095,'Smoking and Alcohol Use'
1,1,1,-0.378104,-0.394312,'Overall Health'
1,1,1,-0.177577,-0.338766,'Nutrition/Physical Activity/Obesity'
1,1,1,0.424003,0.313903,'Screenings and Vaccines'
1,1,1,0.802776,0.582377,'Screenings and Vaccines'
1,1,1,0.588881,0.600892,'Screenings and Vaccines'
1,1,1,-1.492141,-1.384887,'Smoking and Alcohol Use'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,2.513938,2.725537,'Screenings and Vaccines'
1,1,1,0.620074,0.420367,'Overall Health'
1,1,1,1.177092,1.309107,'Screenings and Vaccines'
1,1,1,-0.756877,-0.945146,'Cognitive Decline'
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
1,1,1,1.328602,1.355396,Caregiving
2,2,2,-1.21586,-1.213619,'Overall Health'
1,1,1,-0.2667,-0.144354,'Nutrition/Physical Activity/Obesity'
1,1,1,1.511304,1.605354,'Screenings and Vaccines'
1,1,1,0.989934,1.142468,'Screenings and Vaccines'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
2,2,2,-1.300527,-1.218248,'Overall Health'
1,1,1,-0.895017,-0.755363,'Mental Health'
1,1,1,0.669091,0.485171,'Screenings and Vaccines'
2,2,2,-1.394106,-1.259908,'Overall Health'
1,1,1,-0.12856,-0.010117,'Nutrition/Physical Activity/Obesity'
1,1,1,1.444462,1.077664,'Overall Health'
1,1,1,0.410635,0.369449,'Nutrition/Physical Activity/Obesity'
1,1,1,1.511304,1.327622,Caregiving
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
1,1,1,-1.108913,-1.028465,'Smoking and Alcohol Use'
